"date","ngn_per_usd","gdp_growth_monthly_interp","debt_service_monthly_interp","log_exr","log_exr_return","gdp_growth_m","debt_service_m"
2016-06-01,231.7614,-0.174351990342463,1.16105593983931,5.44570839417464,0.162504665436653,-0.174351990342463,1.16105593983931
2016-07-01,294.5722,-0.179046603780617,1.16941303280299,5.68552413433485,0.239815740160204,-0.179046603780617,1.16941303280299
2016-08-01,309.7304,-0.176592766293934,1.16101564239732,5.73570224167103,0.0501781073361842,-0.176592766293934,1.16101564239732
2016-09-01,305.23,-0.166990477882417,1.13586376862232,5.72106559077876,-0.0146366508922693,-0.166990477882417,1.13586376862232
2016-10-01,305.21,-0.150239738546065,1.09395741147798,5.72100006427327,-6.55265054945176e-05,-0.150239738546065,1.09395741147798
2016-11-01,305.18,-0.126340548284876,1.03529657096429,5.72090176646359,-9.82978096759624e-05,-0.126340548284876,1.03529657096429
2016-12-01,305.22,-0.0952929070988531,0.95988124708127,5.72103282806273,0.000131061599138782,-0.0952929070988531,0.95988124708127
2017-01-01,305.202380952381,-0.0570968149879951,0.867711439828907,5.72097510066552,-5.77273972046655e-05,-0.0570968149879951,0.867711439828907
2017-02-01,305.3125,-0.0224873672808446,0.786278240970633,5.7213358422371,0.00036074157157806,-0.0224873672808446,0.786278240970633
2017-03-01,306.402173913043,0.00853543602259446,0.715581650506442,5.72489853285773,0.00356269062062342,0.00853543602259446,0.715581650506442
2017-04-01,306.052777777778,0.0359715949223269,0.655621668436342,5.723757563478,-0.00114096937972175,0.0359715949223269,0.655621668436342
2017-05-01,305.538095238095,0.0598211094183507,0.606398294760331,5.72207446883454,-0.00168309464346539,0.0598211094183507,0.606398294760331
2017-06-01,305.715,0.0800839795106649,0.567911529478406,5.72265329540645,0.000578826571913993,0.0800839795106649,0.567911529478406
2017-07-01,305.861904761905,0.0967602051992708,0.540161372590569,5.7231337084619,0.000480413055452544,0.0967602051992708,0.540161372590569
2017-08-01,305.667391304348,0.109849786484168,0.523147824096821,5.72249755426498,-0.000636154196922867,0.109849786484168,0.523147824096821
2017-09-01,305.886842105263,0.119352723365355,0.51687088399716,5.72321523651897,0.000717682253987384,0.119352723365355,0.51687088399716
2017-10-01,305.623809523809,0.125269015842836,0.521330552291587,5.72235496500293,-0.000860271516040179,0.125269015842836,0.521330552291587
2017-11-01,305.904545454545,0.127598663916605,0.536526828980101,5.72327311032905,0.00091814532612311,0.127598663916605,0.536526828980101
2017-12-01,306.313888888889,0.126341667586668,0.562459714062705,5.72461035688153,0.00133724655247569,0.126341667586668,0.562459714062705
2018-01-01,305.777272727273,0.121498026853021,0.599129207539395,5.72285697002432,-0.00175338685720838,0.121498026853021,0.599129207539395
