"date","h_median","h_lo","h_hi","vol_median","vol_lo","vol_hi"
2017-08-01,2.83700337819072e-05,1.89604586759868e-05,4.46884803012089e-05,0.0053263527654397,0.00435436088031146,0.00668494430053152
2017-09-01,3.4725566850547e-05,2.35670063885557e-05,5.39380917739348e-05,0.0058928403041782,0.00485458611918211,0.00734425569911171
2017-10-01,4.22700358134969e-05,2.75668881466168e-05,6.84120737169923e-05,0.00650154103374707,0.00525041790209282,0.00827115915195641
2017-11-01,5.60825734014135e-05,3.68540922606037e-05,8.96289481212939e-05,0.00748882990869825,0.00607075714063771,0.0094672566312155
2017-12-01,7.35591827560186e-05,4.53630058884147e-05,0.000122889155817736,0.00857666501362963,0.00673520644734923,0.0110855381383916
2018-01-01,9.75756429612059e-05,5.65310155509518e-05,0.000170583948359622,0.00987803841666988,0.00751871102988749,0.0130607790104428
2018-02-01,0.000123402231050818,7.46575386295545e-05,0.000206899829704499,0.0111086556815313,0.00864045939921915,0.0143840129902785
2018-03-01,0.000135265376670289,7.9786122152732e-05,0.00022460858721239,0.0116303644255152,0.00893230777306358,0.0149869472279177
2018-04-01,0.000141972899997359,8.59143418440854e-05,0.000226625247739426,0.0119152381427045,0.00926899896666762,0.0150540774456433
2018-05-01,0.000140610497703112,8.67678109769794e-05,0.000217751768098726,0.0118579297393395,0.0093149240993676,0.0147564144729919
2018-06-01,0.00013328977245248,8.16815934924581e-05,0.000204270381253362,0.0115451189882339,0.00903778697981193,0.0142923189599645
2018-07-01,0.000123898983652055,7.73531310408778e-05,0.000185973101145001,0.0111309920335995,0.0087950628787336,0.0136371955014585
2018-08-01,0.000113032191081005,7.21989807978198e-05,0.000166790300377456,0.010631659845998,0.00849699834046234,0.0129147319127211
2018-09-01,0.000100463651556334,6.37290355222807e-05,0.0001487312831027,0.0100231557683364,0.00798304675686424,0.012195543575532
2018-10-01,8.82791074465399e-05,5.60538372502432e-05,0.000130641335982429,0.00939569621936235,0.00748691106199634,0.0114298440926562
2018-11-01,7.67462077378573e-05,4.83677444843002e-05,0.000114812479963696,0.00876049129546154,0.00695469226381011,0.0107150585609084
2018-12-01,6.63860729206604e-05,4.17552920572758e-05,0.000100324662226658,0.00814776490337445,0.00646183349037065,0.0100162199569827
2019-01-01,5.71415251289305e-05,3.55160320879755e-05,8.77291415946108e-05,0.00755920135523128,0.00595953287498068,0.00936638359211338
2019-02-01,5.59353175755534e-05,3.53108232227564e-05,8.53712513502394e-05,0.00747899174859509,0.00594229107522985,0.00923965645195964
2019-03-01,5.85297980997454e-05,3.69475863137878e-05,8.94573086727398e-05,0.00765047698511311,0.00607845262495216,0.00945818738832869
2019-04-01,6.41692514917361e-05,3.94305377352038e-05,9.94110905842262e-05,0.00801057123379701,0.0062793739923024,0.00997051104930064
2019-05-01,7.48506266168358e-05,4.58554316233001e-05,0.000116213802535071,0.00865162566324016,0.00677166387406375,0.0107802505784917
2019-06-01,9.02347033885753e-05,5.49545779476942e-05,0.000141110069699112,0.00949919488107152,0.00741313550042721,0.0118789759533013
2019-07-01,0.000111777360332893,6.78775175060928e-05,0.000175838691405343,0.010572481276072,0.00823878131194734,0.0132604182213587
2019-08-01,0.000141362168629189,8.49086246257164e-05,0.000226601397331363,0.011889582357223,0.00921458759932947,0.0150532852670559
2019-09-01,0.000182056218620953,0.000107579735557915,0.000297995492508087,0.0134928210030725,0.0103720651539563,0.0172625459451405
2019-10-01,0.000237594002643904,0.000138793429020426,0.000400668425343554,0.015414084554196,0.0117810623044115,0.0200167036582839
2019-11-01,0.000312669295585924,0.000178584951930431,0.000548744244601745,0.0176824572835883,0.0133635680838027,0.0234252907047436
2019-12-01,0.000416579262788661,0.000229324980092673,0.000761896644334234,0.0204102734618785,0.0151434797881026,0.0276024753298365
2020-01-01,0.000558397666489088,0.000294806659989329,0.00107417495997795,0.0236304394053324,0.0171699347695129,0.0327746084641441
2020-02-01,0.000662349798053294,0.000340416201883824,0.00129797909923827,0.0257361574065223,0.0184503713210283,0.0360274770035076
2020-03-01,0.000715833993373761,0.000368175622321748,0.00140858692613246,0.0267550741612458,0.0191879030204384,0.0375311460807215
2020-04-01,0.00337406764656041,0.00227369486706953,0.0052007437098271,0.0580867252180772,0.0476832765974564,0.0721161820247516
2020-05-01,0.00548919465280651,0.00374572243883145,0.00808541245384338,0.0740890994195942,0.061202307463293,0.0899189215562741
2020-06-01,0.00350919587621639,0.00229286971313567,0.00532491119695425,0.0592384661872367,0.0478839191497069,0.0729719891256518
2020-07-01,0.00211324533324907,0.0013148343362663,0.00343805019426015,0.0459700482189118,0.0362606444546467,0.0586348888824746
2020-08-01,0.00252209594193398,0.00177702961275738,0.00374358590334315,0.0502204733344279,0.0421548290561993,0.0611848502763809
2020-09-01,0.00149394779387712,0.000987350399820883,0.00237485491615213,0.0386516208441136,0.0314221323245397,0.0487324831724399
2020-10-01,0.000938711097536895,0.000600309053712202,0.00155985383181295,0.0306383925416608,0.0245012051481596,0.0394949848944515
2020-11-01,0.000607576378251008,0.000389932273680417,0.00101965860382761,0.0246490644498124,0.0197467028559306,0.0319320936336408
2020-12-01,0.000409137730673148,0.000268946236918328,0.000679535410836654,0.0202271533012717,0.0163995803884834,0.0260679000081835
